-40.0,0.05084315054362459
-39.9,0.030866517676905673
-39.8,0.014318981393667824
-39.7,0.004927122857581618
-39.6,0.0011406924379374819
-39.5,1.4105756727912235E-4
-39.4,4.785368029111307E-6
-39.3,7.421141558050187E-10
-39.2,1.1652045853029355E-7
-39.1,2.3948434711637372E-5
-39.0,3.878671539085636E-4
-38.9,0.0026506264895249615
-38.8,0.011914353046669645
-38.7,0.0427479603488712
-38.6,0.1373831405145061
-38.5,0.439081737285752
-38.4,1.6990855058599905
-38.3,149.08970923694142
-38.2,-5.627752956041367
-38.1,-4.682849969543005
-38.0,-5.201601438341601
-37.9,-6.824704206194879
-37.8,-11.8238486990897
-37.7,-1127.9500749491363
-37.6,8.021622584116018
-37.5,2.9285135186325397
-37.4,1.2796342325468364
-37.3,0.5294225616552243
-37.2,0.16417316765649673
-37.1,-3.4697595584196457E-4
-37.0,-0.05583284960380172
-36.9,-0.05738148196665843
-36.8,-0.039261504863875245
-36.7,-0.02037009581030807
-36.6,-0.00799777395306513
-36.5,-0.0022223281499926632
-36.4,-3.7246899483126607E-4
-36.3,-2.4985885454161183E-5
-36.2,-1.3535607916013095E-7
-36.1,-5.165647956641365E-10
-36.0,-4.447291194522769E-6
-35.9,-1.4136863222808377E-4
-35.8,-0.0012747826670432545
-35.7,-0.006608612630422596
-35.6,-0.025601684657658084
-35.5,-0.08512338476912754
-35.4,-0.26873687405901964
-35.3,-0.9219955241799546
-35.2,-5.682726649026115
-35.1,7.816356817374412
-35.0,4.787916531677732
-34.9,4.8741807207826735
-34.8,5.966281437616447
-34.7,8.898364064322006
-34.6,25.514208401382408
-34.5,-15.346315390195752
-34.4,-4.259162318583915
-34.3,-1.7997810892632677
-34.2,-0.7777226303013417
-34.1,-0.2843499375104997
-34.0,-0.05071086172503368
-33.9,0.04189697526671777
-33.8,0.060700517250420714
-33.7,0.04767074100093875
-33.6,0.027643575911090075
-33.5,0.012240871904272957
-33.4,0.003976586157124664
-33.3,8.467947171627804E-4
-33.2,9.024268493481346E-5
-33.1,2.093180389696051E-6
-33.0,5.47753613300705E-12
-32.9,4.2435975843561363E-7
-32.8,4.219836800906958E-5
-32.7,5.591924946632699E-4
-32.6,0.0034899520801118904
-32.5,0.014949107928923205
-32.4,0.05228288614521749
-32.3,0.16654560971397492
-32.2,0.5390735304336732
-32.1,2.260484716978751
-32.0,-23.75698407600935
-31.9,-5.250535478574561
-31.8,-4.703305893593506
-31.7,-5.381098937952664
-31.6,-7.2862850802814645
-31.5,-13.820791384705787
-31.4,60.776663670614454
-31.3,6.550302710117009
-31.2,2.538404020366223
-31.1,1.1124589404850278
-31.0,0.448050474158823
-30.9,0.12563835677743643
-30.8,-0.015478599849913628
-30.7,-0.05871335773411169
-30.6,-0.05502360074642338
-30.5,-0.03581829678985504
-30.4,-0.01776692841906565
-30.3,-0.006624832132422648
-30.2,-0.0017162043758929286
-30.1,-2.5677526764855365E-4
-30.0,-1.3535834073859025E-5
-29.9,-2.727195711676128E-8
-29.8,-8.454685136307317E-9
-29.7,-9.306012762543042E-6
-29.6,-2.1690232654129484E-4
-29.5,-0.0017304931280116532
-29.4,-0.008430710453540134
-29.3,-0.031579391991587255
-29.2,-0.10336547574378817
-29.1,-0.32700374274924066
-29.0,-1.1661137954711154
-28.9,-10.201478997831213
-28.8,6.595705699138142
-28.7,4.714511745270997
-28.6,4.987627837819275
-28.5,6.273265921641247
-28.4,9.850334475004244
-28.3,40.97066813414595
-28.2,-11.400778354018929
-28.1,-3.6438693930812778
-28.0,-1.5684940057421293
-27.9,-0.6684402383650893
-27.8,-0.23113584101587528
-27.7,-0.02752630995422048
-27.6,0.04882834684604322
-27.5,0.059869732046327985
-27.4,0.044330920163918805
-27.3,0.024572632468018923
-27.2,0.010374643514591029
-27.1,0.003172284609842716
-27.0,6.169762924562088E-4
-26.9,5.555799191786379E-5
-26.8,8.004806260228383E-7
-26.7,1.9598164681395057E-15
-26.6,1.2280695593780625E-6
-26.5,7.083274188826014E-5
-26.4,7.902622155539693E-4
-26.3,0.0045481407078962754
-26.2,0.01865208411298914
-26.1,0.06377683287236352
-26.0,0.20195146968158437
-25.9,0.6657368795842861
-25.8,3.123247910331708
-25.7,-12.175821284660405
-25.6,-5.002050408131995
-25.5,-4.752717755516566
-25.4,-5.591271222599062
-25.3,-7.841435150335659
-25.2,-16.80929531895537
-25.1,28.51718364212303
-25.0,5.45108659572953
-24.9,2.2064411349659876
-24.8,0.9649774904787047
-24.7,0.3758900543882736
-24.6,0.09208052046568457
-24.5,-0.027909831949369877
-24.4,-0.060309905438750824
-24.3,-0.05226069140322731
-24.2,-0.03243209978156614
-24.1,-0.01537366658489782
-24.0,-0.0054325489376519445
-23.9,-0.001305659410149288
-23.8,-1.7224893589472804E-4
-23.7,-6.8238794756585615E-6
-23.6,-3.040311824507383E-9
-23.5,-5.6473926097423E-8
-23.4,-1.7960378721596436E-5
-23.3,-3.236912867042581E-4
-23.2,-0.0023179193527118258
-23.1,-0.010677834707444744
-23.0,-0.03880609795932508
-22.9,-0.12538074913975247
-22.8,-0.399024617617986
-22.7,-1.4981669313950554
-22.6,-30.003749768938693
-22.5,5.870989506506465
-22.4,4.684422996028757
-22.3,5.12670268928984
-22.2,6.633026684032845
-22.1,11.093533234358402
-22.0,115.23448320338973
-21.9,-8.908431802973118
-21.8,-3.1377950147091207
-21.7,-1.366367082316806
-21.6,-0.5714441222312338
-21.5,-0.18430106553792494
-21.4,-0.007849488877073985
-21.3,0.053962620242335224
-21.2,0.05832432515898175
-21.1,0.040900856061832865
-21.0,0.021678304656472653
-20.9,0.00871448978297368
-20.8,0.002499382323965913
-20.7,4.4037909966674715E-4
-20.6,3.269572310631541E-5
-20.5,2.5422932098301486E-7
-20.4,7.105430603443352E-11
-20.3,3.0275651947938878E-6
-20.2,1.1415852321433522E-4
-20.1,0.0010972809121830743
-20.0,0.005872526806822128
-19.9,0.023155470836630342
-19.8,0.07762845556131563
-19.7,0.24509935798359475
-19.6,0.8285385574418098
-19.5,4.5836033989018965
-19.4,-8.715272777453555
-19.3,-4.841004699729007
-19.2,-4.828711575398425
-19.1,-5.836175704656489
-19.0,-8.520357234941713
-18.9,-21.78036642586536
-18.8,18.141453943370465
-18.7,4.5989900812286315
-18.6,1.9212212064007506
-18.5,0.8344765709354074
-18.4,0.31198806012012126
-18.3,0.06302729415663205
-18.2,-0.03792534619792951
-18.1,-0.060803559255754765
-18.0,-0.049197122811217124
-17.9,-0.02914796616590325
-17.8,-0.013194317359411003
-17.7,-0.004407660672454721
-17.6,-9.772798160554643E-4
