-40.0,-0.7451052265632299,-0.6669379000185417,1.1172143403818473,-1.499389973147723,0.8950833907647613
-39.9,-0.807968941575448,-0.5892267371590607,1.371240942962513,-1.697139550763549,0.7292664393753724
-39.8,-0.8627582009191458,-0.5056148952767695,1.706351502078992,-1.977789834400761,0.5860457231593933
-39.7,-0.9089261662302106,-0.41695480985622224,2.179897047133773,-2.3983414421932876,0.4587372606953366
-39.6,-0.94604124839438,-0.32412998681472854,2.918562580759797,-3.08518199697332,0.34263442099626573
-39.5,-0.973661312478576,-0.2280669412526298,4.269124115008436,-4.384677562243884,0.2342400860364829
-39.4,-0.9915584625589027,-0.12972488694807885,7.6434937097533995,-7.708621094426087,0.13083022476017225
-39.3,-0.9995516372765771,-0.03008728867740337,33.221675475012816,-33.23662729207753,0.030100829825760442
-39.2,-0.9975595688491332,0.06985122789454083,-14.2812030499341,14.316140605427414,-0.07002211203800611
-39.1,-0.9856013076615788,0.169090662767768,-5.828833428935285,5.913987109822954,-0.17156091560891687
-39.0,-0.9637958337757595,0.2666429530443086,-3.6145558049516873,3.7503335024714795,-0.2766591675331365
-38.9,-0.9323464208361463,0.36153000237428473,-2.5788908658012595,2.766022165332547,-0.38776359762292645
-38.8,-0.8916033993555487,0.45280541139816255,-1.9690652472603594,2.2084541722066042,-0.5078551873237013
-38.7,-0.8419477733905312,0.5395585915514989,-1.5604380813759553,1.8533668366293703,-0.6408456778485084
-38.6,-0.7838776185577575,0.6209139313979029,-1.2624577721955215,1.6105291722938744,-0.7921057020869022
-38.5,-0.7179742213609351,0.6960690493387615,-1.0314698262233954,1.4366390819272328,-0.969490308467269
-38.4,-0.6448966209655701,0.7642689385448845,-0.8438084925882372,1.3084399346438587,-1.1851030284521933
-38.3,-0.5653808621800752,0.824831722917436,-0.6854499487244738,1.2123685016175088,-1.4588957251523027
-38.2,-0.48020634445822635,0.8771514006148129,-0.5474611841486438,1.1400540423227736,-1.8266135188289172
-38.1,-0.3902365647378319,0.9207035920641213,-0.4238460326444069,1.086125880923419,-2.3593473171399664
-38.0,-0.2963686229538714,0.9550739874956722,-0.3103095957319375,1.0470393007165126,-3.2225880660933703
-37.9,-0.19953970785701042,0.9798905310717686,-0.20363469339657894,1.0205221586397375,-4.910754564068796
-37.8,-0.10071700991329836,0.9949168152880867,-0.10123158877773607,1.005109155493006,-9.878339479543273
-37.7,-8.881569224854502E-4,1.0000031262641476,-8.881541458809864E-4,0.999996873745626,-1125.9306784050086
-37.6,0.09894957787109217,0.9950993705642343,0.09943740049973507,1.0049247638785934,10.056578259029049
-37.5,0.19779880209688505,0.9802557514511896,0.2017853869151354,1.020141935938229,4.955760252453606
-37.4,0.29467164394903206,0.9556225240258143,0.3083633048254354,1.0464382900763303,3.2429280149468513
-37.3,0.38860046148054744,0.9214054347237567,0.4217522242252897,1.0852985692447175,2.3710604059928433
-37.2,0.4786474442309134,0.878006005830613,0.5451547197131181,1.1389443732266706,1.8343416352081467
-37.1,0.5639146929239389,0.8258330669812243,0.6828421147431047,1.210898473290045,1.4644673759998161
-37.0,0.643538023903668,0.7654073954959226,0.8407719858918898,1.3064937781951795,1.1893831107362614
-36.9,0.7167366590889943,0.697331926073641,1.0278103568243409,1.4340373107976645,0.9729421321358666
-36.8,0.7827734631050565,0.6222855768372132,1.2578607040424732,1.606979234650645,0.7950005885279916
-36.7,0.8409880706202314,0.5410162533618091,1.5543531967359265,1.8483733044730575,0.6433544204109826
-36.6,0.8907977635701121,0.45438933499649636,1.9604320087383542,2.200755878233169,0.5100916509945963
-36.5,0.9317029462576958,0.36318863194966383,2.565363108782825,2.7533901450378964,0.38980836536410046
-36.4,0.9633206653027517,0.26835999017187273,3.5897312612150136,3.7263378917235173,0.2785723852936921
-36.3,0.9852993787609168,0.17085144449585243,5.767345009818171,5.853038017622824,0.17339000845235153
-36.2,0.9974338896427902,0.07163808485963016,13.926149936306546,13.959055465531083,0.07180735555581827
-36.1,0.9996034519929455,-0.028330202104332316,-35.30698953508448,-35.29801857103864,-0.02832300383487247
-36.0,0.9917872342303607,-0.12797503270963792,-7.750499325223787,-7.8140241797702545,-0.12902394517286486
-35.9,0.9740647240899453,-0.22634392741229328,-4.30353551006784,-4.418055352456907,-0.23236708461230665
-35.8,0.9466152199804518,-0.32245304241538286,-2.935557250205003,-3.101226747650914,-0.3406508253007723
-35.7,0.9096653883815196,-0.4153414410074935,-2.1901539058664903,-2.4076576552879017,-0.4565889170260709
-35.6,0.8636549925556406,-0.5040380179386889,-1.7133210050607077,-1.9839773279198156,-0.5836617872811097
-35.5,0.809014350549037,-0.5877579314036628,-1.376370053827748,-1.7013806987033508,-0.7265487920337662
-35.4,0.7462888206855932,-0.6655987437453176,-1.1212157169154646,-1.5024066817990218,-0.8918890316228025
-35.3,0.6761042033339896,-0.736785002195563,-0.9176493844954251,-1.3572480398217615,-1.089740827919648
-35.2,0.5991603220950633,-0.8006069638151583,-0.7484194457963118,-1.2490523380344678,-1.3361491415231852
-35.1,0.5162237967125977,-0.8564279331951711,-0.6028125174163016,-1.1676405699066688,-1.6588905689717144
-35.0,0.42818485863389855,-0.9036907986313957,-0.4738196809819966,-1.1065731791387727,-2.110507520345058
-34.9,0.33582862972692507,-0.9419552269961751,-0.3565372343971653,-1.0616215838505674,-2.8047561475333826
-34.8,0.2401179685039386,-0.9707623852684378,-0.24734754905019152,-1.0301181990312462,-4.042894315468155
-34.7,0.14200979324289018,-0.9898759488268045,-0.14345218692384193,-1.0102275958772353,-6.970963785521758
