-40.0,-0.7451052265632299,-0.6669379000185417,-0.7451125860448681,0.6669379000185405
-39.9,-0.807968941575448,-0.5892267371590607,-0.8079718266807133,0.5892267371590594
-39.8,-0.8627582009191458,-0.5056148952767695,-0.8627567360290255,0.5056148952767681
-39.7,-0.9089261662302106,-0.41695480985622224,-0.9089185587937991,0.41695480985622063
-39.6,-0.94604124839438,-0.32412998681472854,-0.9459936508196282,0.3241299868147269
-39.5,-0.973661312478576,-0.2280669412526298,-0.9736460787378068,0.22806694125262808
-39.4,-0.9915584625589027,-0.12972488694807885,-0.991551357386098,0.12972488694807707
-39.3,-0.9995516372765771,-0.03008728867740337,-0.9995501403636635,0.030087288677401597
-39.2,-0.9975595688491332,0.06985122789454083,-0.9975595688491332,0.06985122789453907
-39.1,-0.9856013076615788,0.169090662767768,-0.9856013076615788,0.16909066276776624
-39.0,-0.9637958337757595,0.2666429530443086,-0.9637958337757595,0.26664295304430685
-38.9,-0.9323464208361463,0.36153000237428473,-0.9323464208361463,0.36153000237428307
-38.8,-0.8916033993555487,0.45280541139816255,-0.8916033993555487,0.452805411398161
-38.7,-0.8419477733905312,0.5395585915514989,-0.8419477733905312,0.5395585915514973
-38.6,-0.7838776185577575,0.6209139313979029,-0.7838776185577575,0.6209139313979014
-38.5,-0.7179742213609351,0.6960690493387615,-0.7179742213609351,0.6960690493387602
-38.4,-0.6448966209655701,0.7642689385448845,-0.6448966209655701,0.7642689385448833
-38.3,-0.5653808621800752,0.824831722917436,-0.5653808621800752,0.824831722917435
-38.2,-0.48020634445822635,0.8771514006148129,-0.48020634445822635,0.877151400614812
-38.1,-0.3902365647378319,0.9207035920641213,-0.3902365647378319,0.9207035920641206
-38.0,-0.2963686229538714,0.9550739874956722,-0.2963686229538714,0.9550739874956716
-37.9,-0.19953970785701042,0.9798905310717686,-0.19953970785701042,0.9798905310717682
-37.8,-0.10071700991329836,0.9949168152880867,-0.10071700991329836,0.9949168152880865
-37.7,-8.881569224854502E-4,1.0000031262641476,-8.881569224854502E-4,1.0000031262641476
-37.6,0.09894957787109217,0.9950993705642343,-0.09894957787109217,0.9950941735585274
-37.5,0.19779880209688505,0.9802557514511896,-0.19779880209688505,0.98024344141468
-37.4,0.29467164394903206,0.9556225240258143,-0.29467164394903206,0.9555989293727599
-37.3,0.38860046148054744,0.9214054347237567,-0.38860046148054744,0.9213951679670731
-37.2,0.4786474442309134,0.878006005830613,-0.4786474442309134,0.8780029355387338
-37.1,0.5639146929239389,0.8258330669812243,-0.5639146929239389,0.8258346706340629
-37.0,0.643538023903668,0.7654073954959226,-0.643538023903668,0.7654132567476112
-36.9,0.7167366590889943,0.697331926073641,-0.7167366590889943,0.6973432932739839
-36.8,0.7827734631050565,0.6222855768372132,-0.7827734631050565,0.622305363852614
-36.7,0.8409880706202314,0.5410162533618091,-0.8409880706202314,0.5410533927464295
-36.6,0.8907977635701121,0.45438933499649636,-0.8907977635701121,0.45438850192177255
-36.5,0.9317029462576958,0.36318863194966383,-0.9317029462576958,0.3631856024856287
-36.4,0.9633206653027517,0.26835999017187273,-0.9633206653027517,0.26835453553609395
-36.3,0.9852993787609168,0.17085144449585243,-0.9852993787609168,0.17084106761145207
-36.2,0.9974338896427902,0.07163808485963016,-0.9974338896427902,0.07162308995700263
-36.1,0.9996034519929455,-0.028330202104332316,-0.9996020443200838,0.028311732534624094
-36.0,0.9917872342303607,-0.12797503270963792,-0.9917802442948419,0.1279633998634282
-35.9,0.9740647240899453,-0.22634392741229328,-0.9740496700325793,0.22633708209304973
-35.8,0.9466152199804518,-0.32245304241538286,-0.9465676698989194,0.3224490579540959
-35.7,0.9096653883815196,-0.4153414410074935,-0.9096576408220834,0.4153395970874456
-35.6,0.8636549925556406,-0.5040380179386889,-0.8636534407301548,0.5040815108080422
-35.5,0.809014350549037,-0.5877579314036628,-0.8090171622708029,0.5877904419824372
-35.4,0.7462888206855932,-0.6655987437453176,-0.7462960902100937,0.6656132972013641
-35.3,0.6761042033339896,-0.736785002195563,-0.6761176473566226,0.7367930048014906
-35.2,0.5991603220950633,-0.8006069638151583,-0.599192363836675,0.8006103625476212
-35.1,0.5162237967125977,-0.8564279331951711,-0.5162649521142864,0.8564270601530234
-35.0,0.42818485863389855,-0.9036907986313957,-0.4281833266243055,0.903684130926961
-34.9,0.33582862972692507,-0.9419552269961751,-0.3358249686923708,0.9419071454351328
-34.8,0.2401179685039386,-0.9707623852684378,-0.2401116077251722,0.9707458539500183
-34.7,0.14200979324289018,-0.9898759488268045,-0.14199873188181394,0.9898680175381389
-34.6,0.04248528843959324,-0.9991025731365962,-0.04246803356412961,0.9991004485128818
-34.5,-0.05750352312263828,-0.9983485803024423,-0.05748747285867753,0.9983485803024427
-34.4,-0.15687840262777003,-0.9876205945717449,-0.15686778738660745,0.9876205945717458
-34.3,-0.2546882271616066,-0.9670252683970051,-0.25468234773204157,0.9670252683970064
-34.2,-0.349954847828809,-0.9367523773891245,-0.3499515168314614,0.9367523773891264
-34.1,-0.4417258204078152,-0.8971439323022443,-0.44172463684988883,0.8971439323022466
-34.0,-0.5290470416320576,-0.8485672004916107,-0.5290859937322172,0.8485672004916136
-33.9,-0.6111337569071371,-0.7915096168480115,-0.6111550832093634,0.7915096168480147
-33.8,-0.687108579926635,-0.7265424357197833,-0.6871209210316112,0.7265424357197868
-33.7,-0.7562144438222719,-0.6543153912603655,-0.7562209724570444,0.6543153912603695
-33.6,-0.8177622144501866,-0.5755569184121033,-0.8177644054676603,0.5755569184121077
-33.5,-0.8711377989817276,-0.49103657936072154,-0.8711354875871776,0.4910365793607262
-33.4,-0.9158084391111079,-0.40161312060752596,-0.915799447092329,0.4016131206075309
-33.3,-0.951354745934733,-0.3081779792995409,-0.9513073767049356,0.30817797929954593
-33.2,-0.9773568200040438,-0.21166392029752817,-0.9773432267805597,0.2116639202975334
-33.1,-0.9935986051539759,-0.11303488074766595,-0.9935925611804508,0.11303488074767123
-33.0,-0.9999157453158675,-0.013276747219620725,-0.9999150877374158,0.013276747219626054
-32.9,-0.9962438287090516,0.0866141576814962,-0.9962438287090516,0.08661415768149443
-32.8,-0.9826187610088044,0.18563972545522073,-0.9826187610088044,0.18563972545521898
-32.7,-0.959176220883965,0.2828104300355064,-0.959176220883965,0.2828104300355047
-32.6,-0.9261375719840533,0.37715558115695863,-0.9261375719840533,0.377155581156957
-32.5,-0.8838647854084032,0.46773311996270056,-0.8838647854084032,0.467733119962699
-32.4,-0.8327571211950107,0.5536396598821314,-0.8327571211950107,0.5536396598821299
-32.3,-0.773326986850808,0.6340061963749469,-0.773326986850808,0.6340061963749455
-32.2,-0.7061691502616307,0.7080425479743329,-0.7061691502616307,0.7080425479743315
-32.1,-0.6319551229917125,0.7750039815403598,-0.6319551229917125,0.7750039815403587
-32.0,-0.5514312603991587,0.834220938603881,-0.5514312603991587,0.8342209386038799
-31.9,-0.4653897081421309,0.8851007650252434,-0.4653897081421309,0.8851007650252427
-31.8,-0.37470050775638103,0.927133302912339,-0.37470050775638103,0.9271333029123399
-31.7,-0.28026819935578423,0.959922139981513,-0.28026819935578423,0.9599221399815134
-31.6,-0.18303573040063842,0.9831071641502486,-0.18303573040063842,0.9831071641502481
-31.5,-0.08397442069397774,0.9964698450592631,-0.08397442069397774,0.9964698450592627
-31.4,0.015925862591561264,0.9998771324850011,-0.015925862591561264,0.9998763433218442
-31.3,0.11566688051811741,0.9932957756417954,-0.11566688051811741,0.9932895686985843
-31.2,0.21425254463529347,0.9767928430332146,-0.21425254463529347,0.9767790000648003
-31.1,0.3106973473344727,0.9505353253599318,-0.3106973473344727,0.9504879530781019
-31.0,0.40403807155184485,0.9147411737184462,-0.40403807155184485,0.9147324087562727
-30.9,0.49334291840224354,0.869833759857769,-0.49334291840224354,0.8698315855141598
-30.8,0.5777216816540927,0.8162344195782797,-0.5777216816540927,0.8162367200057715
-30.7,0.6563166206490427,0.7544781400106431,-0.6563166206490427,0.7544847966083881
-30.6,0.7283603288247034,0.6851810869842959,-0.7283603288247034,0.6851936170723955
-30.5,0.7931259987316653,0.6090342896162914,-0.7931259987316653,0.609066163656318
-30.4,0.8499658986335803,0.5267965107643565,-0.8499658986335803,0.526835830234598
-30.3,0.898310930286779,0.439347391974097,-0.898310930286779,0.43934614545258543
-30.2,0.9376759430365781,0.3474718008561115,-0.9376759430365781,0.3474684125573941
-30.1,0.9676966398073303,0.2521253836592037,-0.9676966398073303,0.2521194217752398
-30.0,0.9880327583936728,0.15426138832924943,-0.9880327583936728,0.1542507078868834
-29.9,0.998497429106084,0.054858514412847864,-0.998497429106084,0.0548422582056873
-29.8,0.998986638228182,-0.045131925742602295,-0.9989843779612481,0.045114889384474895
-29.7,0.9894964194591286,-0.14463170479886878,-0.9894883061796361,0.1446207348836103
